Ensembl Gene ID	Ensembl Transcript ID
ENSMUSG00000043462	ENSMUST00000058706
ENSMUSG00000067347	ENSMUST00000087464
ENSMUSG00000033036	ENSMUST00000062700
ENSMUSG00000072959	ENSMUST00000101232
ENSMUSG00000067331	ENSMUST00000087431
ENSMUSG00000048641	ENSMUST00000062569
ENSMUSG00000067321	ENSMUST00000087411
ENSMUSG00000055698	ENSMUST00000069421
ENSMUSG00000057577	ENSMUST00000079568
ENSMUSG00000058754	ENSMUST00000080695
ENSMUSG00000039833	ENSMUST00000049098
ENSMUSG00000044837	ENSMUST00000050476
ENSMUSG00000079068	ENSMUST00000110465
ENSMUSG00000070791	ENSMUST00000084849
ENSMUSG00000072914	ENSMUST00000088637
ENSMUSG00000043484	ENSMUST00000063197
ENSMUSG00000058819	ENSMUST00000076296
ENSMUSG00000052154	ENSMUST00000063874
ENSMUSG00000055701	ENSMUST00000069428
ENSMUSG00000072857	ENSMUST00000101097
ENSMUSG00000044840	ENSMUST00000058171
ENSMUSG00000079067	ENSMUST00000110460
ENSMUSG00000079438	ENSMUST00000113255
ENSMUSG00000079066	ENSMUST00000110459
ENSMUSG00000057990	ENSMUST00000075293
ENSMUSG00000078192	ENSMUST00000104990
ENSMUSG00000045238	ENSMUST00000057889
ENSMUSG00000079065	ENSMUST00000096452
ENSMUSG00000048334	ENSMUST00000055593
ENSMUSG00000044129	ENSMUST00000062467
ENSMUSG00000072451	ENSMUST00000110458
ENSMUSG00000051165	ENSMUST00000059583
ENSMUSG00000049477	ENSMUST00000061226
ENSMUSG00000072692	ENSMUST00000100847
ENSMUSG00000051294	ENSMUST00000052692
ENSMUSG00000066921	ENSMUST00000086508
ENSMUSG00000072671	ENSMUST00000100803
ENSMUSG00000072641	ENSMUST00000100749
ENSMUSG00000059352	ENSMUST00000071235
ENSMUSG00000054709	ENSMUST00000067911
ENSMUSG00000058470	ENSMUST00000079855
ENSMUSG00000046635	ENSMUST00000059290
ENSMUSG00000052024	ENSMUST00000063673
ENSMUSG00000046440	ENSMUST00000034916
ENSMUSG00000045345	ENSMUST00000061947
ENSMUSG00000058737	ENSMUST00000081016
ENSMUSG00000047902	ENSMUST00000081080
ENSMUSG00000057157	ENSMUST00000078052
ENSMUSG00000024437	ENSMUST00000025307
ENSMUSG00000062499	ENSMUST00000073366
ENSMUSG00000075527	ENSMUST00000100402
ENSMUSG00000079101	ENSMUST00000110655
ENSMUSG00000079100	ENSMUST00000110654
ENSMUSG00000049460	ENSMUST00000057361
ENSMUSG00000045799	ENSMUST00000052615
ENSMUSG00000072711	ENSMUST00000100877
ENSMUSG00000072705	ENSMUST00000100865
ENSMUSG00000035129	ENSMUST00000038304
ENSMUSG00000057584	ENSMUST00000077016
ENSMUSG00000051186	ENSMUST00000061798
ENSMUSG00000041707	ENSMUST00000039191
ENSMUSG00000061453	ENSMUST00000074506
ENSMUSG00000074553	ENSMUST00000086606
ENSMUSG00000072600	ENSMUST00000100690
ENSMUSG00000044285	ENSMUST00000058841
ENSMUSG00000062081	ENSMUST00000075768
ENSMUSG00000076758	ENSMUST00000103567
ENSMUSG00000076759	ENSMUST00000103568
ENSMUSG00000076760	ENSMUST00000103569
ENSMUSG00000076761	ENSMUST00000103570
ENSMUSG00000076762	ENSMUST00000103571
ENSMUSG00000076763	ENSMUST00000103572
ENSMUSG00000076764	ENSMUST00000103573
ENSMUSG00000076765	ENSMUST00000103574
ENSMUSG00000076766	ENSMUST00000103575
ENSMUSG00000062113	ENSMUST00000081127
ENSMUSG00000076767	ENSMUST00000103576
ENSMUSG00000076768	ENSMUST00000103577
ENSMUSG00000076769	ENSMUST00000103578
ENSMUSG00000076769	ENSMUST00000103579
ENSMUSG00000076770	ENSMUST00000103580
ENSMUSG00000076771	ENSMUST00000103581
ENSMUSG00000076772	ENSMUST00000103582
ENSMUSG00000076773	ENSMUST00000103583
ENSMUSG00000076774	ENSMUST00000103584
ENSMUSG00000076775	ENSMUST00000103585
ENSMUSG00000076776	ENSMUST00000103586
ENSMUSG00000076777	ENSMUST00000103587
ENSMUSG00000076778	ENSMUST00000103588
ENSMUSG00000076779	ENSMUST00000103589
ENSMUSG00000072551	ENSMUST00000100617
ENSMUSG00000076780	ENSMUST00000103590
ENSMUSG00000076781	ENSMUST00000103591
ENSMUSG00000076782	ENSMUST00000103592
ENSMUSG00000076783	ENSMUST00000103593
ENSMUSG00000076784	ENSMUST00000103594
ENSMUSG00000076785	ENSMUST00000103595
ENSMUSG00000076786	ENSMUST00000103596
ENSMUSG00000076787	ENSMUST00000103597
ENSMUSG00000076788	ENSMUST00000103598
ENSMUSG00000076789	ENSMUST00000103599
ENSMUSG00000076790	ENSMUST00000103600
ENSMUSG00000076791	ENSMUST00000103601
ENSMUSG00000076792	ENSMUST00000103602
ENSMUSG00000076793	ENSMUST00000103603
ENSMUSG00000076794	ENSMUST00000103604
ENSMUSG00000076795	ENSMUST00000103605
ENSMUSG00000076796	ENSMUST00000103606
ENSMUSG00000076797	ENSMUST00000103607
ENSMUSG00000076798	ENSMUST00000103608
ENSMUSG00000076799	ENSMUST00000103609
ENSMUSG00000076799	ENSMUST00000103610
ENSMUSG00000076800	ENSMUST00000103611
ENSMUSG00000076801	ENSMUST00000103612
ENSMUSG00000076802	ENSMUST00000103613
ENSMUSG00000076803	ENSMUST00000103614
ENSMUSG00000079098	ENSMUST00000110632
ENSMUSG00000079097	ENSMUST00000110630
ENSMUSG00000076804	ENSMUST00000103615
ENSMUSG00000072531	ENSMUST00000100598
ENSMUSG00000076805	ENSMUST00000103616
ENSMUSG00000076806	ENSMUST00000103617
ENSMUSG00000076807	ENSMUST00000103618
ENSMUSG00000076808	ENSMUST00000103619
ENSMUSG00000076809	ENSMUST00000103620
ENSMUSG00000076810	ENSMUST00000103621
ENSMUSG00000076811	ENSMUST00000103622
ENSMUSG00000076812	ENSMUST00000103623
ENSMUSG00000076813	ENSMUST00000103624
ENSMUSG00000076814	ENSMUST00000103625
ENSMUSG00000076815	ENSMUST00000103626
ENSMUSG00000076816	ENSMUST00000103627
ENSMUSG00000076817	ENSMUST00000103628
ENSMUSG00000076818	ENSMUST00000103629
ENSMUSG00000076819	ENSMUST00000103630
ENSMUSG00000076820	ENSMUST00000103631
ENSMUSG00000076821	ENSMUST00000103632
ENSMUSG00000076822	ENSMUST00000103633
ENSMUSG00000076823	ENSMUST00000103634
ENSMUSG00000076824	ENSMUST00000103635
ENSMUSG00000076825	ENSMUST00000103636
ENSMUSG00000076826	ENSMUST00000103637
ENSMUSG00000076827	ENSMUST00000103638
ENSMUSG00000076828	ENSMUST00000103639
ENSMUSG00000076829	ENSMUST00000103640
ENSMUSG00000076830	ENSMUST00000103641
ENSMUSG00000076830	ENSMUST00000103642
ENSMUSG00000076831	ENSMUST00000103643
ENSMUSG00000076832	ENSMUST00000103644
ENSMUSG00000076833	ENSMUST00000103645
ENSMUSG00000076834	ENSMUST00000103646
ENSMUSG00000076835	ENSMUST00000103647
ENSMUSG00000076836	ENSMUST00000103648
ENSMUSG00000076837	ENSMUST00000103649
ENSMUSG00000076838	ENSMUST00000103650
ENSMUSG00000076839	ENSMUST00000103651
ENSMUSG00000076840	ENSMUST00000103652
ENSMUSG00000076841	ENSMUST00000103653
ENSMUSG00000076842	ENSMUST00000103654
ENSMUSG00000076843	ENSMUST00000103655
ENSMUSG00000076844	ENSMUST00000103656
ENSMUSG00000076845	ENSMUST00000103657
ENSMUSG00000076846	ENSMUST00000103658
ENSMUSG00000076847	ENSMUST00000103659
ENSMUSG00000076848	ENSMUST00000103660
ENSMUSG00000076849	ENSMUST00000103661
ENSMUSG00000076850	ENSMUST00000103662
ENSMUSG00000076851	ENSMUST00000103663
ENSMUSG00000076852	ENSMUST00000103664
ENSMUSG00000076853	ENSMUST00000103665
ENSMUSG00000076854	ENSMUST00000103666
ENSMUSG00000076855	ENSMUST00000103667
ENSMUSG00000076856	ENSMUST00000103668
ENSMUSG00000076857	ENSMUST00000103669
ENSMUSG00000076858	ENSMUST00000103670
ENSMUSG00000076859	ENSMUST00000103671
ENSMUSG00000076860	ENSMUST00000103672
ENSMUSG00000076861	ENSMUST00000103673
ENSMUSG00000076862	ENSMUST00000103674
ENSMUSG00000076863	ENSMUST00000103675
ENSMUSG00000076864	ENSMUST00000103676
ENSMUSG00000076865	ENSMUST00000103677
ENSMUSG00000076866	ENSMUST00000103678
ENSMUSG00000076867	ENSMUST00000103679
ENSMUSG00000076868	ENSMUST00000103680
ENSMUSG00000076869	ENSMUST00000103681
ENSMUSG00000076870	ENSMUST00000103682
ENSMUSG00000076871	ENSMUST00000103683
ENSMUSG00000076872	ENSMUST00000103684
ENSMUSG00000076873	ENSMUST00000103685
ENSMUSG00000076874	ENSMUST00000103686
ENSMUSG00000076875	ENSMUST00000103687
ENSMUSG00000076876	ENSMUST00000103688
ENSMUSG00000076877	ENSMUST00000103689
ENSMUSG00000076878	ENSMUST00000103690
ENSMUSG00000076879	ENSMUST00000103691
ENSMUSG00000076880	ENSMUST00000103692
ENSMUSG00000076881	ENSMUST00000103693
ENSMUSG00000076882	ENSMUST00000103694
ENSMUSG00000076883	ENSMUST00000103695
ENSMUSG00000076884	ENSMUST00000103696
ENSMUSG00000076885	ENSMUST00000103697
ENSMUSG00000076886	ENSMUST00000103698
ENSMUSG00000076887	ENSMUST00000103699
ENSMUSG00000076888	ENSMUST00000103700
ENSMUSG00000076889	ENSMUST00000103701
ENSMUSG00000076890	ENSMUST00000103702
ENSMUSG00000076891	ENSMUST00000103703
ENSMUSG00000076892	ENSMUST00000103704
ENSMUSG00000076893	ENSMUST00000103705
ENSMUSG00000076894	ENSMUST00000103706
ENSMUSG00000076895	ENSMUST00000103707
ENSMUSG00000076896	ENSMUST00000103708
ENSMUSG00000076897	ENSMUST00000103709
ENSMUSG00000076898	ENSMUST00000103710
ENSMUSG00000076899	ENSMUST00000103711
ENSMUSG00000076900	ENSMUST00000103712
ENSMUSG00000076901	ENSMUST00000103713
ENSMUSG00000076902	ENSMUST00000103714
ENSMUSG00000076903	ENSMUST00000103715
ENSMUSG00000076904	ENSMUST00000103716
ENSMUSG00000076905	ENSMUST00000103717
ENSMUSG00000076906	ENSMUST00000103718
ENSMUSG00000076907	ENSMUST00000103719
ENSMUSG00000076908	ENSMUST00000103720
ENSMUSG00000076909	ENSMUST00000103721
ENSMUSG00000076910	ENSMUST00000103722
ENSMUSG00000076911	ENSMUST00000103723
ENSMUSG00000076912	ENSMUST00000103724
ENSMUSG00000076913	ENSMUST00000103725
ENSMUSG00000076914	ENSMUST00000103726
ENSMUSG00000076915	ENSMUST00000103727
ENSMUSG00000076916	ENSMUST00000103728
ENSMUSG00000076917	ENSMUST00000103729
ENSMUSG00000076918	ENSMUST00000103730
ENSMUSG00000076919	ENSMUST00000103731
ENSMUSG00000076920	ENSMUST00000103732
ENSMUSG00000076921	ENSMUST00000103733
ENSMUSG00000076922	ENSMUST00000103734
ENSMUSG00000076923	ENSMUST00000103735
ENSMUSG00000076924	ENSMUST00000103736
ENSMUSG00000076925	ENSMUST00000103737
ENSMUSG00000076926	ENSMUST00000103738
ENSMUSG00000076927	ENSMUST00000103739
ENSMUSG00000076928	ENSMUST00000103740
ENSMUSG00000072423	ENSMUST00000097177
ENSMUSG00000071755	ENSMUST00000096427
ENSMUSG00000068165	ENSMUST00000089275
ENSMUSG00000075550	ENSMUST00000100449
ENSMUSG00000054840	ENSMUST00000068097
ENSMUSG00000057886	ENSMUST00000081138
ENSMUSG00000048107	ENSMUST00000060692
ENSMUSG00000075484	ENSMUST00000100336
ENSMUSG00000075479	ENSMUST00000100325
ENSMUSG00000058953	ENSMUST00000077551
ENSMUSG00000066538	ENSMUST00000085507
ENSMUSG00000079083	ENSMUST00000110582
ENSMUSG00000066902	ENSMUST00000086479
ENSMUSG00000046787	ENSMUST00000058040
ENSMUSG00000074485	ENSMUST00000098958
ENSMUSG00000066955	ENSMUST00000086595
ENSMUSG00000043192	ENSMUST00000051687
ENSMUSG00000062458	ENSMUST00000071573
ENSMUSG00000074475	ENSMUST00000098939
ENSMUSG00000045470	ENSMUST00000055391
ENSMUSG00000059078	ENSMUST00000081370
ENSMUSG00000079121	ENSMUST00000098901
ENSMUSG00000074412	ENSMUST00000098864
ENSMUSG00000043574	ENSMUST00000059126
ENSMUSG00000053570	ENSMUST00000066074
ENSMUSG00000043270	ENSMUST00000059202
ENSMUSG00000063412	ENSMUST00000080152
ENSMUSG00000054247	ENSMUST00000067161
ENSMUSG00000053038	ENSMUST00000065243
ENSMUSG00000078839	ENSMUST00000108742
ENSMUSG00000070049	ENSMUST00000093531
ENSMUSG00000053524	ENSMUST00000065996
ENSMUSG00000074978	ENSMUST00000099636
ENSMUSG00000071102	ENSMUST00000095320
ENSMUSG00000064050	ENSMUST00000072322
ENSMUSG00000047204	ENSMUST00000050406
ENSMUSG00000056943	ENSMUST00000072570
ENSMUSG00000078838	ENSMUST00000108741
ENSMUSG00000071085	ENSMUST00000095283
ENSMUSG00000074245	ENSMUST00000098642
ENSMUSG00000069998	ENSMUST00000093434
ENSMUSG00000069996	ENSMUST00000093430
ENSMUSG00000047657	ENSMUST00000079090
ENSMUSG00000049891	ENSMUST00000060640
ENSMUSG00000072432	ENSMUST00000108740
ENSMUSG00000078837	ENSMUST00000108739
ENSMUSG00000055968	ENSMUST00000069786
ENSMUSG00000074154	ENSMUST00000098494
ENSMUSG00000055361	ENSMUST00000057009
ENSMUSG00000071041	ENSMUST00000085034
ENSMUSG00000052019	ENSMUST00000063667
ENSMUSG00000063696	ENSMUST00000076373
ENSMUSG00000069925	ENSMUST00000093229
ENSMUSG00000059931	ENSMUST00000074239
ENSMUSG00000060019	ENSMUST00000073722
ENSMUSG00000074108	ENSMUST00000098432
ENSMUSG00000057657	ENSMUST00000074072
ENSMUSG00000078836	ENSMUST00000108738
ENSMUSG00000074072	ENSMUST00000098379
ENSMUSG00000074065	ENSMUST00000098368
ENSMUSG00000043867	ENSMUST00000062634
ENSMUSG00000074047	ENSMUST00000098338
ENSMUSG00000053244	ENSMUST00000065554
ENSMUSG00000074026	ENSMUST00000098307
ENSMUSG00000072481	ENSMUST00000097222
ENSMUSG00000051907	ENSMUST00000063474
ENSMUSG00000078835	ENSMUST00000108736
ENSMUSG00000078834	ENSMUST00000108735
ENSMUSG00000054275	ENSMUST00000067217
ENSMUSG00000078850	ENSMUST00000108782
ENSMUSG00000072636	ENSMUST00000050066
ENSMUSG00000055416	ENSMUST00000068987
ENSMUSG00000068964	ENSMUST00000091031
ENSMUSG00000058101	ENSMUST00000074994
ENSMUSG00000048559	ENSMUST00000060066
ENSMUSG00000054086	ENSMUST00000066900
ENSMUSG00000060530	ENSMUST00000081361
ENSMUSG00000058463	ENSMUST00000072732
ENSMUSG00000061402	ENSMUST00000079901
ENSMUSG00000078849	ENSMUST00000108781
ENSMUSG00000071750	ENSMUST00000066598
ENSMUSG00000056590	ENSMUST00000070786
ENSMUSG00000072565	ENSMUST00000100632
ENSMUSG00000072541	ENSMUST00000100608
ENSMUSG00000075609	ENSMUST00000100555
ENSMUSG00000057024	ENSMUST00000071375
ENSMUSG00000045006	ENSMUST00000055586
ENSMUSG00000047166	ENSMUST00000050151
ENSMUSG00000055844	ENSMUST00000069587
ENSMUSG00000068226	ENSMUST00000089396
ENSMUSG00000048769	ENSMUST00000052097
ENSMUSG00000049414	ENSMUST00000079706
ENSMUSG00000078847	ENSMUST00000108774
ENSMUSG00000067869	ENSMUST00000088647
ENSMUSG00000043329	ENSMUST00000058951
ENSMUSG00000048077	ENSMUST00000060855
ENSMUSG00000037438	ENSMUST00000038391
ENSMUSG00000078983	ENSMUST00000109677
ENSMUSG00000073233	ENSMUST00000101625
ENSMUSG00000071430	ENSMUST00000095866
ENSMUSG00000060647	ENSMUST00000080066
ENSMUSG00000066632	ENSMUST00000085735
ENSMUSG00000071414	ENSMUST00000073230
ENSMUSG00000058932	ENSMUST00000079663
ENSMUSG00000073179	ENSMUST00000084451
ENSMUSG00000057160	ENSMUST00000073088
ENSMUSG00000071351	ENSMUST00000095776
ENSMUSG00000059937	ENSMUST00000075165
ENSMUSG00000046292	ENSMUST00000056845
ENSMUSG00000059033	ENSMUST00000080062
ENSMUSG00000046747	ENSMUST00000061934
ENSMUSG00000078982	ENSMUST00000109672
ENSMUSG00000066487	ENSMUST00000085368
ENSMUSG00000058933	ENSMUST00000080271
ENSMUSG00000078981	ENSMUST00000109671
ENSMUSG00000073017	ENSMUST00000101308
ENSMUSG00000066457	ENSMUST00000085288
ENSMUSG00000046580	ENSMUST00000068143
ENSMUSG00000060323	ENSMUST00000077660
ENSMUSG00000044515	ENSMUST00000058999
ENSMUSG00000045546	ENSMUST00000051663
ENSMUSG00000078980	ENSMUST00000109666
ENSMUSG00000078979	ENSMUST00000101172
ENSMUSG00000078978	ENSMUST00000085140
ENSMUSG00000071207	ENSMUST00000076538
ENSMUSG00000072906	ENSMUST00000101170
ENSMUSG00000072903	ENSMUST00000101167
ENSMUSG00000069276	ENSMUST00000091715
ENSMUSG00000051031	ENSMUST00000050021
ENSMUSG00000043483	ENSMUST00000052882
ENSMUSG00000058705	ENSMUST00000077493
ENSMUSG00000078977	ENSMUST00000109662
ENSMUSG00000072836	ENSMUST00000101041
ENSMUSG00000076610	ENSMUST00000103411
ENSMUSG00000076610	ENSMUST00000103412
ENSMUSG00000076611	ENSMUST00000103413
ENSMUSG00000076611	ENSMUST00000103414
ENSMUSG00000076611	ENSMUST00000103415
ENSMUSG00000076612	ENSMUST00000103416
ENSMUSG00000076613	ENSMUST00000103417
ENSMUSG00000076613	ENSMUST00000103418
ENSMUSG00000076614	ENSMUST00000103419
ENSMUSG00000076614	ENSMUST00000103420
ENSMUSG00000076614	ENSMUST00000103421
ENSMUSG00000076615	ENSMUST00000103422
ENSMUSG00000076615	ENSMUST00000103423
ENSMUSG00000076616	ENSMUST00000103424
ENSMUSG00000076617	ENSMUST00000103425
ENSMUSG00000076617	ENSMUST00000103426
ENSMUSG00000076618	ENSMUST00000103427
ENSMUSG00000076619	ENSMUST00000103428
ENSMUSG00000076620	ENSMUST00000103429
ENSMUSG00000076621	ENSMUST00000103430
ENSMUSG00000076622	ENSMUST00000103431
ENSMUSG00000076623	ENSMUST00000103432
ENSMUSG00000076624	ENSMUST00000103433
ENSMUSG00000076625	ENSMUST00000103434
ENSMUSG00000076626	ENSMUST00000103435
ENSMUSG00000076627	ENSMUST00000103436
ENSMUSG00000076628	ENSMUST00000103437
ENSMUSG00000076629	ENSMUST00000103438
ENSMUSG00000076630	ENSMUST00000103439
ENSMUSG00000076631	ENSMUST00000103440
ENSMUSG00000076632	ENSMUST00000103441
ENSMUSG00000076633	ENSMUST00000103442
ENSMUSG00000076634	ENSMUST00000103443
ENSMUSG00000076635	ENSMUST00000103444
ENSMUSG00000076636	ENSMUST00000103445
ENSMUSG00000076637	ENSMUST00000103446
ENSMUSG00000078973	ENSMUST00000109644
ENSMUSG00000076638	ENSMUST00000103447
ENSMUSG00000076639	ENSMUST00000103448
ENSMUSG00000076640	ENSMUST00000103449
ENSMUSG00000076641	ENSMUST00000103450
ENSMUSG00000076642	ENSMUST00000103451
ENSMUSG00000076643	ENSMUST00000103452
ENSMUSG00000076644	ENSMUST00000103453
ENSMUSG00000076645	ENSMUST00000103454
ENSMUSG00000076646	ENSMUST00000103455
ENSMUSG00000076647	ENSMUST00000103456
ENSMUSG00000076648	ENSMUST00000103457
ENSMUSG00000076649	ENSMUST00000103458
ENSMUSG00000076650	ENSMUST00000103459
ENSMUSG00000076651	ENSMUST00000103460
ENSMUSG00000076652	ENSMUST00000103461
ENSMUSG00000076653	ENSMUST00000103462
ENSMUSG00000076654	ENSMUST00000103463
ENSMUSG00000076655	ENSMUST00000103464
ENSMUSG00000076656	ENSMUST00000103465
ENSMUSG00000076657	ENSMUST00000103466
ENSMUSG00000076658	ENSMUST00000103467
ENSMUSG00000076659	ENSMUST00000103468
ENSMUSG00000076660	ENSMUST00000103469
ENSMUSG00000076661	ENSMUST00000103470
ENSMUSG00000076662	ENSMUST00000103471
ENSMUSG00000076663	ENSMUST00000103472
ENSMUSG00000076664	ENSMUST00000103473
ENSMUSG00000076665	ENSMUST00000103474
ENSMUSG00000076666	ENSMUST00000103475
ENSMUSG00000076667	ENSMUST00000103476
ENSMUSG00000076668	ENSMUST00000103477
ENSMUSG00000076669	ENSMUST00000103478
ENSMUSG00000076670	ENSMUST00000103479
ENSMUSG00000076671	ENSMUST00000103480
ENSMUSG00000076672	ENSMUST00000103481
ENSMUSG00000076673	ENSMUST00000103482
ENSMUSG00000076674	ENSMUST00000103483
ENSMUSG00000076675	ENSMUST00000103484
ENSMUSG00000076676	ENSMUST00000103485
ENSMUSG00000076677	ENSMUST00000103486
ENSMUSG00000076678	ENSMUST00000103487
ENSMUSG00000076679	ENSMUST00000103488
ENSMUSG00000076680	ENSMUST00000103489
ENSMUSG00000076681	ENSMUST00000103490
ENSMUSG00000076682	ENSMUST00000103491
ENSMUSG00000076683	ENSMUST00000103492
ENSMUSG00000076684	ENSMUST00000103493
ENSMUSG00000076685	ENSMUST00000103494
ENSMUSG00000076686	ENSMUST00000103495
ENSMUSG00000076687	ENSMUST00000103496
ENSMUSG00000076688	ENSMUST00000103497
ENSMUSG00000076689	ENSMUST00000103498
ENSMUSG00000076690	ENSMUST00000103499
ENSMUSG00000076691	ENSMUST00000103500
ENSMUSG00000076692	ENSMUST00000103501
ENSMUSG00000076693	ENSMUST00000103502
ENSMUSG00000076694	ENSMUST00000103503
ENSMUSG00000076695	ENSMUST00000103504
ENSMUSG00000076696	ENSMUST00000103505
ENSMUSG00000076697	ENSMUST00000103506
ENSMUSG00000076698	ENSMUST00000103507
ENSMUSG00000076699	ENSMUST00000103508
ENSMUSG00000076700	ENSMUST00000103509
ENSMUSG00000076701	ENSMUST00000103510
ENSMUSG00000076702	ENSMUST00000103511
ENSMUSG00000078971	ENSMUST00000109624
ENSMUSG00000076703	ENSMUST00000103512
ENSMUSG00000076704	ENSMUST00000103513
ENSMUSG00000076705	ENSMUST00000103514
ENSMUSG00000076706	ENSMUST00000103515
ENSMUSG00000076707	ENSMUST00000103516
ENSMUSG00000076708	ENSMUST00000103517
ENSMUSG00000076709	ENSMUST00000103518
ENSMUSG00000076710	ENSMUST00000103519
ENSMUSG00000076711	ENSMUST00000103520
ENSMUSG00000076712	ENSMUST00000103521
ENSMUSG00000076713	ENSMUST00000103522
ENSMUSG00000076714	ENSMUST00000103523
ENSMUSG00000076715	ENSMUST00000103524
ENSMUSG00000076716	ENSMUST00000103525
ENSMUSG00000076717	ENSMUST00000103526
ENSMUSG00000076718	ENSMUST00000103527
ENSMUSG00000076719	ENSMUST00000103528
ENSMUSG00000076720	ENSMUST00000103529
ENSMUSG00000076721	ENSMUST00000103530
ENSMUSG00000076722	ENSMUST00000103531
ENSMUSG00000063585	ENSMUST00000075606
ENSMUSG00000078988	ENSMUST00000109708
ENSMUSG00000076723	ENSMUST00000103532
ENSMUSG00000076724	ENSMUST00000103533
ENSMUSG00000076725	ENSMUST00000103534
ENSMUSG00000076726	ENSMUST00000103535
ENSMUSG00000076727	ENSMUST00000103536
ENSMUSG00000076728	ENSMUST00000103537
ENSMUSG00000076729	ENSMUST00000103538
ENSMUSG00000076730	ENSMUST00000103539
ENSMUSG00000076731	ENSMUST00000103540
ENSMUSG00000076732	ENSMUST00000103541
ENSMUSG00000076733	ENSMUST00000103542
ENSMUSG00000076734	ENSMUST00000103543
ENSMUSG00000076735	ENSMUST00000103544
ENSMUSG00000076736	ENSMUST00000103545
ENSMUSG00000076737	ENSMUST00000103546
ENSMUSG00000076738	ENSMUST00000103547
ENSMUSG00000076739	ENSMUST00000103548
ENSMUSG00000076740	ENSMUST00000103549
ENSMUSG00000076741	ENSMUST00000103550
ENSMUSG00000076742	ENSMUST00000103551
ENSMUSG00000076743	ENSMUST00000103552
ENSMUSG00000075244	ENSMUST00000099958
ENSMUSG00000072421	ENSMUST00000074648
ENSMUSG00000061724	ENSMUST00000074863
ENSMUSG00000057945	ENSMUST00000080170
ENSMUSG00000075053	ENSMUST00000099736
ENSMUSG00000076744	ENSMUST00000103553
ENSMUSG00000076745	ENSMUST00000103554
ENSMUSG00000076746	ENSMUST00000103555
ENSMUSG00000076747	ENSMUST00000103556
ENSMUSG00000076748	ENSMUST00000103557
ENSMUSG00000076749	ENSMUST00000103558
ENSMUSG00000076750	ENSMUST00000103559
ENSMUSG00000076751	ENSMUST00000103560
ENSMUSG00000076752	ENSMUST00000103561
ENSMUSG00000076753	ENSMUST00000103562
ENSMUSG00000076754	ENSMUST00000103563
ENSMUSG00000076755	ENSMUST00000103564
ENSMUSG00000076756	ENSMUST00000103565
ENSMUSG00000076757	ENSMUST00000103566
ENSMUSG00000050243	ENSMUST00000091762
ENSMUSG00000069315	ENSMUST00000091759
ENSMUSG00000035253	ENSMUST00000041159
ENSMUSG00000048716	ENSMUST00000061663
ENSMUSG00000047951	ENSMUST00000056139
ENSMUSG00000062671	ENSMUST00000081638
ENSMUSG00000050423	ENSMUST00000059012
ENSMUSG00000078916	ENSMUST00000109188
ENSMUSG00000074920	ENSMUST00000099553
ENSMUSG00000078915	ENSMUST00000109187
ENSMUSG00000051606	ENSMUST00000060680
ENSMUSG00000074908	ENSMUST00000099524
ENSMUSG00000062830	ENSMUST00000080484
ENSMUSG00000046706	ENSMUST00000059895
ENSMUSG00000050876	ENSMUST00000066510
ENSMUSG00000043986	ENSMUST00000052978
ENSMUSG00000071086	ENSMUST00000095285
ENSMUSG00000074869	ENSMUST00000097116
ENSMUSG00000049774	ENSMUST00000057888
ENSMUSG00000074868	ENSMUST00000099450
ENSMUSG00000078914	ENSMUST00000109185
ENSMUSG00000074839	ENSMUST00000099421
ENSMUSG00000074841	ENSMUST00000091539
ENSMUSG00000071294	ENSMUST00000091531
ENSMUSG00000069200	ENSMUST00000091512
ENSMUSG00000071269	ENSMUST00000080545
ENSMUSG00000074800	ENSMUST00000099371
ENSMUSG00000061833	ENSMUST00000073790
ENSMUSG00000074799	ENSMUST00000099367
ENSMUSG00000070318	ENSMUST00000093877
ENSMUSG00000043889	ENSMUST00000082300
ENSMUSG00000047201	ENSMUST00000051524
ENSMUSG00000060669	ENSMUST00000080512
ENSMUSG00000078913	ENSMUST00000109181
ENSMUSG00000057762	ENSMUST00000071118
